Gene,pvals,p_fdr,log2_fold_change
NP_722275.1,1.57898733188578e-08,2.12886179157897e-08,-0.880097526684301
NP_722276.1,4.16338688484087e-08,5.41212668042686e-08,-0.772975522818554
NP_722277.1,1.15250157651723e-13,2.69421311264588e-13,-3.65252319904038
NP_722278.1,7.56001403079756e-63,1.13923596048711e-60,-6.10848967735997
NP_722279.1,3.87270614632357e-79,7.58663134064788e-77,-9.02637566483748
NP_722280.1,2.25220692612364e-40,1.6341012475097e-38,-9.07603245023947
NP_722281.1,3.31759573463669e-31,1.10155424477174e-29,-8.6355537635324
NP_722282.1,1.12596022317796e-26,1.97041423135598e-25,-8.2009835348721
NP_722283.1,1.0587340197609e-81,2.30451104967956e-79,-8.20525091511029
NP_722284.1,1.36731436978406e-119,1.33928442520349e-116,-8.37393250000533
NP_722285.1,7.20927813954107e-107,4.70765862512032e-104,-8.0406149780032
NP_722286.1,7.40532281782721e-35,3.62675685003088e-33,0.432804960968553
NP_722287.1,2.721926249624e-11,4.84750320273947e-11,0.197912283778937
NP_722288.1,6.15855041853663e-18,2.61138533980806e-17,0.191217655664432
NP_722289.1,2.01243190503644e-08,2.68735794271737e-08,0.0848655100126679
NP_722291.1,7.40932790034798e-11,1.25997164555397e-10,0.0733278027308079
NP_722292.1,6.00483001778942e-12,1.14989853419838e-11,0.0737211176833205
NP_722293.1,2.45758259527446e-17,9.59044682100133e-17,0.0158074031309669
NP_722294.1,1.54509621517619e-06,1.84563627166474e-06,-0.554372237838817
NP_722295.1,6.59725366385474e-22,5.16960797099657e-21,-5.39596161087691
NP_722296.1,5.1224701039233e-10,8.02151793252257e-10,0.0759413596423834
NP_722297.1,9.92487279532076e-26,1.49560198507949e-24,0.311800440616152
NP_722298.1,6.99532565325015e-19,3.46932733030811e-18,0.265261621420441
NP_722299.1,2.55199669736724e-24,3.04839117691611e-23,0.279060170174223
NP_722300.1,1.40785767575196e-21,1.06076661030696e-20,0.265795675287603
NP_722301.1,9.38887751562839e-06,1.08640348807537e-05,0.274044375330193
NP_722302.1,6.33324226735679e-10,9.78455962283277e-10,0.232531653996249
NP_722303.1,8.86541909178912e-20,5.06336909644749e-19,0.305487843023367
NP_722304.1,1.26653687585467e-23,1.34844877163005e-22,0.344773805638349
NP_722305.1,6.91692684667324e-19,3.44790322967758e-18,0.384666272388407
NP_722306.1,1.26872673444364e-13,2.94482899617902e-13,0.366867650324033
NP_722307.1,1.27810552836705e-23,1.35341012436273e-22,0.378804830693398
NP_722308.1,3.73271768869526e-28,8.03559774961979e-27,0.395392259584914
NP_722309.1,3.61209062641387e-22,2.9119693568497e-21,0.385250152257304
NP_722310.1,5.81064231255392e-24,6.50459902302464e-23,0.36381153041769
NP_722311.1,1.3220352847669e-11,2.44557801969628e-11,0.405720194150228
NP_722312.1,1.3238381960638e-23,1.39430055166075e-22,0.379767533382477
NP_722313.1,8.87996978473794e-29,2.12144644003678e-27,0.404829565920192
NP_722314.1,4.97188227403201e-24,5.59765366369466e-23,0.412180130088682
NP_722315.1,7.94002615959705e-18,3.2884801789959e-17,0.412897135580978
NP_722316.1,8.45880219069544e-10,1.28755194184712e-09,0.392091737952086
NP_722317.1,1.02726984114531e-23,1.11183514851031e-22,0.404261508831456
NP_722318.3,8.28283149880888e-21,5.50036166310732e-20,0.340827892811469
NP_722319.1,2.01561388355444e-28,4.48703136123086e-27,0.337753709942928
NP_722320.2,1.308206191017e-13,3.03287092094947e-13,0.30857547166395
YP_004853792.1,1.46348428318208e-19,8.19133060215343e-19,0.300965564205466
YP_004853793.1,6.86201223115783e-10,1.05764610234762e-09,0.238587744401071
NP_722321.2,4.18471192291878e-21,2.91738457544409e-20,0.251664605196632
NP_722322.1,5.42014720230626e-19,2.77959904955967e-18,0.220051160340732
NP_722323.1,8.26375924971829e-08,1.05053240559365e-07,0.182242114567087
NP_722325.1,7.54219200335282e-16,2.36402466153091e-15,0.630536350616764
NP_722326.1,8.76476623518237e-08,1.11205809939911e-07,0.161459601529724
NP_722327.1,3.67028870795231e-16,1.20235712021381e-15,0.200259076512486
NP_722328.1,1.75147306933298e-23,1.81541573694355e-22,0.35490268372724
NP_722329.1,1.30523907684021e-22,1.14662033700895e-21,0.321778752219474
NP_722330.1,4.49997490191379e-17,1.67913349197126e-16,0.173422553725704
NP_722332.1,2.19814502980268e-08,2.92538458789637e-08,0.148265297571664
NP_722333.1,1.11408243432005e-13,2.60751193408958e-13,0.663424190758551
NP_722334.1,1.82131994312383e-13,4.13917142526633e-13,0.687261891764815
NP_722336.1,6.23554411898007e-13,1.33648040799584e-12,0.316101771905617
NP_722337.1,4.32419133922964e-11,7.57023309521972e-11,0.0317206807892909
NP_722338.1,2.54043023962786e-08,3.35809908193723e-08,0.0754150750894265
NP_722339.1,1.0706965194061e-12,2.24571143631322e-12,-0.0724496830850286
NP_722340.1,1.05625552897021e-09,1.58438329345532e-09,0.048116616133119
NP_722342.1,1.01233168657195e-09,1.5243334158297e-09,0.00643392374436886
NP_722343.1,5.95284298838914e-12,1.14217624037751e-11,0.0236319970259858
NP_722344.1,1.75751647432259e-08,2.356587798219e-08,-0.370103549741016
NP_722345.1,7.91873898535237e-06,9.20095472853221e-06,0.545423703325708
NP_722346.1,7.53657132607967e-14,1.80050527168172e-13,-0.162957261703346
NP_722349.1,5.79586324784289e-21,3.95613104617569e-20,1.13061723688377
NP_722351.1,1.44384501301302e-16,4.97977476768874e-16,0.1223338671183
NP_722354.1,2.07951982455161e-12,4.18252498593081e-12,0.00689533207436877
NP_722355.1,3.75484728232983e-10,5.94643963305104e-10,-0.00326027222841997
NP_722356.1,3.36037130617057e-12,6.62937299978665e-12,-0.0403005455016737
NP_722357.1,0.000211078401923296,0.000230878051014928,-0.0879883509169722
NP_722358.1,1.51364125400047e-17,6.06385115866445e-17,-0.0829902158634764
NP_722361.1,2.39800598596948e-14,6.06937173968244e-14,0.192560039656389
NP_722362.1,2.89193389966459e-19,1.52703463866386e-18,0.254463075918977
NP_722363.1,5.23125874940715e-13,1.12988267806931e-12,0.113649140136538
NP_722364.1,3.04807026842394e-09,4.38090216862987e-09,0.19366923119929
NP_722365.1,0.0517345064778331,0.0537369555620758,-1.175610724264
NP_722366.1,0.387960757563921,0.395223673462153,-1.6277514956157
NP_722367.1,1.11504851467087e-10,1.85904684275765e-10,-0.0488872328942716
NP_722368.1,1.95787392072906e-08,2.61807167966432e-08,-0.0510824232363269
NP_722369.1,5.29595978781937e-10,8.27995628438799e-10,-0.103639834588647
NP_722372.1,0.000270147816484372,0.000294829845399936,-1.08693354345431
NP_722373.1,0.19021096233647,0.195397627276951,-1.40831595775733
NP_722374.1,0.134323826234033,0.13864087228265,-2.18321172241301
NP_722375.1,1.46497576646824e-11,2.69220218246836e-11,-2.98212240075031
NP_722376.1,4.24725639758233e-11,7.44885880292192e-11,0.101634069915413
NP_722377.1,3.58706685798813e-14,8.90629147629752e-14,0.105222911391633
NP_722378.1,1.31834946644824e-12,2.72144004717819e-12,0.0815345422405511
NP_722379.1,8.16647564029744e-12,1.54273151199062e-11,-0.203138682673506
NP_722380.1,1.01616325430483e-08,1.39109980096657e-08,0.00770086039304405
NP_722381.1,2.96235717236343e-12,5.86780353959552e-12,0.0245695309419938
NP_722382.1,1.67012238420997e-08,2.24555233402013e-08,-0.115887140517406
NP_722383.1,2.21730975290342e-12,4.45052234214938e-12,-0.152977043872989
NP_722384.1,9.21535623029467e-05,0.000102224704729033,-0.256725917850453
NP_722387.1,1.58796911165456e-26,2.72879955239586e-25,0.119621484326975
NP_722388.1,3.56468342617955e-31,1.14478931670258e-29,0.184611276243598
NP_722389.1,1.75682804229771e-11,3.19260309356327e-11,0.141739488847263
NP_722390.1,1.16388920259312e-09,1.73917539884051e-09,0.0915795978879716
NP_722394.1,1.17111058578569e-18,5.623053033221e-18,0.0618494225560639
NP_722395.1,8.15800202760384e-18,3.37162995191475e-17,0.188314553293543
NP_722396.1,2.20666872023041e-17,8.69791553909732e-17,0.047762973365687
NP_722398.1,8.76586962459461e-10,1.3311890383396e-09,0.0518878460836642
NP_722399.1,1.43339210817381e-09,2.12085735642938e-09,0.114384231613726
NP_722400.1,3.01045525813508e-22,2.49893298757908e-21,0.275351997963128
NP_722401.1,6.53008048191091e-16,2.06329478452637e-15,0.280038068777498
NP_722407.1,1.69888079856783e-11,3.09303669553381e-11,-0.346791994732974
NP_722408.1,2.13314938988705e-11,3.8373183239566e-11,-0.379040632279597
NP_722412.1,8.39543769195749e-10,1.2808927132823e-09,-0.470492645812927
NP_722415.1,1.98105924242314e-16,6.63400864257596e-16,0.275428119194511
NP_722418.1,1.48021939767539e-64,2.41645816670508e-62,1.23741920566713
NP_722420.1,4.51668295146303e-16,1.46250940527538e-15,0.22486545960966
NP_722421.1,1.05316421874756e-17,4.30719980068157e-17,0.109497620668468
NP_722422.1,4.73303540690907e-15,1.31110237200905e-14,0.150204198987298
NP_722423.1,5.28350224198857e-05,5.92127053321259e-05,0.173602445704807
NP_722424.1,1.03185162358681e-26,1.83763393691506e-25,0.124030808032704
NP_722427.1,3.46864207828105e-31,1.13251163855876e-29,0.261967753607454
NP_722428.1,9.26300484047208e-10,1.40017179648803e-09,0.266229248108298
NP_722429.1,7.46690744467156e-17,2.68397645580029e-16,0.413117481843685
NP_722430.1,1.64795252994344e-07,2.05365076727684e-07,0.721002792531168
NP_722431.1,7.07286337823488e-10,1.0858729904359e-09,0.0843342083522375
NP_722432.1,1.09890844998122e-22,9.78528024324187e-22,0.143985917901433
NP_722433.1,4.3792075921029e-12,8.54468891726054e-12,0.11787037065915
NP_722434.1,1.13845154200875e-18,5.49316889358411e-18,0.16512966101524
NP_722435.1,1.92108156394616e-15,5.68436122899187e-15,0.147926115314208
NP_722436.1,4.44491215279005e-15,1.24216589262706e-14,0.00490274952470868
NP_722437.1,6.16556358480307e-21,4.1649445043549e-20,-0.229063804890984
NP_722440.1,3.57868827792488e-06,4.2131312118118e-06,0.179907014527951
NP_722441.1,2.74937370110737e-14,6.9497072006056e-14,0.099339259265988
NP_722444.1,2.10237369236823e-10,3.40657573478029e-10,3.17681664174837e-05
NP_722445.1,1.0764772515856e-15,3.28870135432456e-15,-0.010708768038449
Row1959,9.41508550570576e-17,3.3352897840285e-16,-3.92271250584701
